!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 14:25:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
509006709.5,-15.338967,74.118286,-58.204956,142.72108,-24.592623,59.387039,-16.69603,145.6779
510006705,-15.302592,70.53318,-59.131302,49.336857,-27.690889,-172.07745,-18.562126,149.99049
511006700.5,-15.78812,62.684929,-63.081692,154.56804,-29.332497,167.87413,-17.512825,121.15762
512006696,-15.746352,59.031815,-59.476913,-26.364389,-23.524889,-129.90829,-15.914448,166.05573
513006691.5,-15.330022,54.248917,-57.684944,123.13622,-29.554045,40.061283,-16.173243,156.18166
514006687,-15.398932,48.598186,-53.168056,87.105522,-19.976393,-97.566231,-13.612159,110.58982
515006682.5,-15.647609,41.528801,-48.814087,76.152626,-27.086184,-111.30258,-17.204494,102.68751
516006678,-15.722795,35.990799,-60.320103,-37.231575,-25.588228,-157.12604,-14.146971,135.93535
517006673.5,-15.768378,35.729351,-59.183712,20.348597,-22.895012,-120.87466,-15.769467,114.41949
518006669,-15.991279,24.038647,-54.834839,-170.45023,-16.174423,172.25188,-20.019342,93.853142
519006664.5,-15.748043,25.465765,-55.815632,-14.186005,-14.157656,-161.00273,-13.273249,124.40717
520006660,-15.778892,14.946988,-52.275429,126.39433,-16.299124,-177.39436,-19.056023,68.747215
521006655.5,-15.780459,9.6843042,-50.452183,126.47002,-13.016465,150.20703,-15.342585,103.69456
522006651,-16.014429,8.750946,-64.088669,-59.273094,-13.734454,154.43086,-16.330589,105.53381
523006646.5,-16.477894,3.4225731,-54.790432,-76.836304,-14.146331,107.15585,-15.207299,77.594955
524006642,-15.952337,-2.5030074,-57.325439,-116.77095,-11.687101,121.34195,-15.284049,44.453102
525006637.5,-15.750079,-10.247311,-56.978138,134.67242,-16.963102,88.170883,-13.710876,61.113144
526006633,-16.16902,-10.18667,-51.411945,89.79715,-13.876451,81.981125,-25.535482,113.0031
527006628.5,-16.368132,-19.14716,-85.95018,-113.3818,-12.545547,69.182678,-16.886856,1.4893823
528006624,-16.321329,-25.968019,-54.395729,-179.79591,-13.52154,39.098206,-13.696665,39.408302
529006619.5,-16.621088,-29.382572,-68.908638,56.796474,-16.347929,48.01321,-17.823029,53.786781
530006615,-16.23719,-35.59734,-53.139767,-132.51917,-25.556078,-33.469772,-15.096628,68.119026
531006610.5,-16.154228,-40.185452,-51.651897,82.707603,-9.1316662,8.4409513,-16.469557,66.250725
532006606,-16.576439,-45.291027,-60.387302,-134.18901,-14.155936,36.420155,-19.924679,79.894653
533006601.5,-16.23312,-51.922188,-53.887589,-126.71975,-11.181503,34.511063,-14.340152,35.385628
534006597,-16.377808,-55.056049,-51.123417,-178.36424,-19.100569,4.4278955,-16.901384,39.687347
535006592.5,-16.077278,-59.257942,-67.437714,-57.649754,-13.273036,-3.7691252,-14.096614,-13.624946
536006588,-16.853621,-63.262291,-47.82724,-4.1627126,-12.820858,-47.746574,-17.144838,15.569553
537006583.5,-16.818279,-67.77774,-57.029663,-2.7827413,-15.05354,-43.304932,-13.861935,-28.709349
538006579,-16.452162,-76.107101,-71.627678,-43.105412,-16.61459,-18.324287,-15.610558,-28.243664
539006574.5,-17.347603,-78.895432,-48.586201,-33.498276,-10.215335,-56.934841,-15.751972,-1.9002874
540006570,-17.109989,-83.902161,-51.847179,136.63268,-12.322575,-76.449234,-14.748264,-31.907297
541006565.5,-16.767254,-89.395607,-43.930164,178.31186,-12.983344,-67.415817,-17.564856,25.759657
542006561,-17.190239,-96.104073,-47.799541,171.04698,-14.709037,-121.63699,-11.823836,-14.389431
543006556.5,-17.174332,-102.1609,-48.957855,-61.189083,-13.012332,-103.81887,-13.182014,-9.6262512
544006552,-17.475744,-103.32082,-46.298618,-144.48289,-17.794628,-77.872726,-10.265742,-42.711826
545006547.5,-17.217098,-114.30745,-55.165539,-176.30727,-20.29228,-122.93034,-14.334037,-30.179287
546006543,-17.513941,-114.19651,-49.748482,99.049263,-14.696722,-142.73679,-14.036746,-39.164059
547006538.5,-17.221987,-118.99871,-58.331509,125.48607,-16.152481,-137.81161,-11.089956,-43.31004
548006534,-17.085039,-124.49534,-54.731007,-36.093796,-24.027658,-14.505005,-15.899379,-49.633923
549006529.5,-17.382345,-127.77608,-50.979755,114.35328,-15.183146,-167.91466,-14.009285,-86.909935
550006525,-17.655006,-137.88298,-53.033287,71.453407,-15.231228,-162.51254,-17.190269,-53.280575
551006520.5,-17.141909,-142.21687,-71.635544,-139.39607,-15.091712,-159.42366,-21.845346,-100.26638
552006516,-17.433092,-145.46135,-56.298977,163.74899,-14.137553,173.41515,-14.605396,-67.36116
553006511.5,-18.24239,-149.04277,-52.482525,-102.38208,-14.808436,165.81642,-12.484394,-93.840782
554006507,-17.504993,-157.74911,-53.019318,-44.996014,-15.000313,165.79163,-13.012316,-111.10699
555006502.5,-17.253963,-160.76169,-56.587181,-164.20268,-15.373576,154.08728,-12.287077,-85.042068
556006498,-17.44297,-165.47891,-62.608532,-172.4399,-16.764565,126.95751,-14.575926,-114.18122
557006493.5,-17.501589,-168.17557,-51.534599,22.963717,-13.271795,102.88905,-21.224123,-109.21524
558006489,-17.625031,-175.97726,-57.187489,-99.698677,-15.016068,128.64734,-11.632137,-107.94496
559006484.5,-17.733612,178.91843,-56.211712,-169.98306,-13.49268,138.24315,-24.199261,-118.91118
560006480,-18.119423,173.80927,-64.076073,76.475914,-16.378639,123.76231,-10.870841,-117.59642
561006475.5,-17.499945,167.77574,-47.449898,-164.68814,-20.164251,127.74496,-11.269146,-111.61364
562006471,-17.483006,162.30489,-51.565243,-0.17063618,-19.861105,28.17399,-14.191315,-129.58546
563006466.5,-17.501566,159.21751,-59.882977,-175.46979,-28.25325,35.686344,-14.021088,-112.60514
564006462,-17.427259,159.74878,-53.686554,-35.617527,-19.559404,63.693207,-13.415179,-142.46794
565006457.5,-17.028387,148.08116,-48.700447,-155.02588,-19.589712,61.160904,-13.048057,-148.54924
566006453,-17.726704,145.36942,-52.50069,-63.432842,-16.888943,45.194923,-14.805315,-134.131
567006448.5,-17.219975,142.14703,-60.532475,60.826374,-26.195879,13.667604,-15.055216,-164.69312
568006444,-17.685499,130.88974,-54.932404,129.01018,-18.458721,56.588676,-13.108532,-172.54749
569006439.5,-17.54357,133.52559,-68.102631,-173.19186,-16.190754,9.7702599,-14.665833,175.81306
570006435,-16.977253,124.93813,-53.844337,-93.978577,-17.04952,-5.4682965,-16.46023,165.84445
571006430.5,-17.341908,120.47257,-53.723759,34.969715,-29.214342,33.90509,-12.467557,170.42256
572006426,-16.530125,114.91068,-58.187088,-116.73711,-14.991112,13.478347,-14.054913,146.44809
573006421.5,-16.718519,111.39227,-52.23938,-145.5623,-16.021795,-18.352594,-12.921761,147.04442
574006417,-16.891359,108.37962,-65.123688,-58.057838,-16.099094,-21.179174,-10.837358,158.6747
575006412.5,-17.264599,99.714088,-52.789986,-93.418205,-18.694906,4.6392317,-13.012506,125.50164
576006408,-16.763334,98.814651,-50.742329,-170.90857,-17.037209,-45.04855,-17.743317,167.75249
577006403.5,-16.62332,92.537109,-55.703228,164.97018,-18.569296,-44.339958,-14.852652,147.1384
578006399,-16.441753,90.316429,-54.631985,-85.785011,-11.944028,-50.501621,-12.105407,131.19026
579006394.5,-16.061825,85.274704,-55.859127,93.443558,-18.477945,-38.613754,-13.910518,150.61237
580006390,-16.302662,80.203186,-50.880028,121.33285,-14.65422,-78.499825,-13.037983,159.99263
581006385.5,-16.319603,71.880806,-62.171268,-42.323776,-29.013424,-102.24573,-21.321636,116.76001
582006381,-16.081341,68.654961,-53.790604,-68.805359,-14.952041,-73.523026,-16.243673,118.37605
583006376.5,-16.61034,65.841637,-58.436691,69.899208,-14.704592,-113.61771,-14.912903,122.70241
584006372,-16.090492,61.258083,-54.381203,-164.31609,-17.075329,-132.3082,-15.55863,115.65562
585006367.5,-16.261955,56.961189,-64.61348,-98.545242,-18.429535,-143.24371,-16.043907,95.398186
586006363,-15.930964,54.144508,-56.151089,88.20433,-16.555162,-80.045837,-19.664944,96.571228
587006358.5,-15.840342,46.161354,-55.318073,46.341412,-20.649515,-115.58073,-13.200291,93.981476
588006354,-15.618119,40.91362,-55.650543,-144.74466,-18.843117,-148.61438,-14.504995,85.107872
589006349.5,-15.306343,38.448387,-56.91993,14.748397,-14.59452,-122.61156,-16.375074,80.187157
590006345,-16.042009,31.721222,-51.482994,8.0226088,-20.292236,-119.15194,-15.764483,57.086811
591006340.5,-15.615601,26.574202,-58.363991,63.35146,-18.443954,-148.34657,-12.110809,75.289009
592006336,-15.626008,21.461763,-53.438164,-176.56657,-18.09149,-106.78992,-15.658245,81.233559
593006331.5,-15.613195,18.901684,-49.973042,-170.48018,-18.534246,157.0843,-11.4648,64.332108
594006327,-15.566158,13.154532,-63.979698,21.54706,-15.385114,164.33154,-11.652295,78.731842
595006322.5,-15.230295,10.314804,-51.029919,-139.77435,-16.469931,176.39432,-16.31608,38.174519
596006318,-15.493721,2.1147966,-54.988338,-126.40425,-17.025909,137.48602,-18.018824,50.584389
597006313.5,-15.388362,-4.6884847,-53.405056,112.22414,-19.903629,160.16878,-11.775012,14.708014
598006309,-15.108607,-8.7050076,-53.794189,123.86831,-20.769751,167.48035,-16.172943,25.99572
599006304.5,-15.276176,-10.823971,-58.482452,-68.999329,-17.220387,139.4552,-11.597459,24.125364
600006300,-14.858587,-17.132679,-57.557434,-114.09709,-17.876575,122.24801,-12.14597,29.93993
601006295.5,-14.92723,-21.91835,-52.603058,-86.496674,-16.994038,120.23383,-11.785953,9.7281895
602006291,-14.692321,-26.863247,-55.154045,-106.78422,-15.386232,112.40443,-12.015887,17.948597
603006286.5,-14.792996,-30.743851,-52.978561,-28.091787,-13.176832,105.52399,-14.296296,-53.331909
604006282,-14.574994,-38.605747,-50.024151,167.65271,-20.015856,58.377007,-15.34157,15.360848
605006277.5,-14.874274,-40.89381,-61.170658,96.918816,-16.388323,74.777489,-11.58668,-12.480548
606006273,-14.531044,-49.866077,-75.916634,39.935127,-14.156451,66.441673,-11.132051,5.6727839
607006268.5,-14.300536,-52.230602,-59.397465,-157.8275,-15.9386,63.673046,-14.128301,-42.214993
608006264,-14.183775,-58.303528,-49.934685,-35.60928,-17.522598,58.773014,-14.545828,-21.489737
609006259.5,-14.476308,-65.063011,-52.086185,67.155922,-21.6572,61.186222,-10.259787,-27.799002
610006255,-14.437443,-68.65345,-54.444382,-3.1778464,-12.104892,29.856871,-13.499261,-55.177227
611006250.5,-14.234274,-71.958191,-56.18026,123.95419,-16.05834,20.984489,-12.50933,-55.766262
612006246,-14.097309,-79.283539,-68.979118,-147.58466,-14.782646,7.6308045,-14.174432,-55.641945
613006241.5,-13.771957,-85.082611,-56.331081,-176.12057,-18.985146,-28.816689,-11.359417,-27.709284
614006237,-14.053355,-90.972511,-60.207714,75.170479,-11.922441,15.502275,-14.507219,-62.619823
615006232.5,-13.994554,-96.788864,-57.360092,157.70856,-14.725822,-12.146484,-14.767472,-79.437126
616006228,-13.688537,-103.42155,-55.715176,-106.97277,-15.969585,-16.747622,-12.453377,-80.764412
617006223.5,-13.738448,-108.98184,-51.253323,30.098425,-16.666571,-70.436096,-19.255428,-84.653397
618006219,-13.688186,-113.40112,-57.452667,-104.31561,-19.539345,-45.278309,-13.560967,-101.83754
619006214.5,-13.584134,-120.77596,-59.162193,-172.30023,-13.916722,-44.153778,-14.317235,-97.932945
620006210,-13.554661,-126.13637,-62.290768,-129.47688,-16.11054,-62.386806,-17.870722,-83.71106
621006205.5,-13.359776,-129.11346,-62.806774,-31.950525,-13.843483,-56.766239,-13.76907,-78.848183
622006201,-13.647203,-135.95042,-52.87833,117.91402,-15.961919,-88.293121,-12.534135,-94.756149
623006196.5,-13.471067,-143.38174,-58.953892,113.04069,-16.221519,-98.308655,-12.937188,-103.60176
624006192,-13.137991,-149.16412,-55.810432,90.603729,-17.166533,-120.71592,-15.056226,-149.41368
625006187.5,-13.132017,-153.88243,-67.162971,-162.52881,-18.105953,-113.24228,-19.74622,-135.15625
626006183,-13.090932,-159.39636,-57.648483,110.18517,-12.247203,-96.28553,-10.626044,-150.66805
627006178.5,-13.144597,-165.64899,-54.608448,-126.36928,-14.067104,-147.34892,-13.275009,-135.99442
628006174,-13.098228,-168.96358,-57.718597,-62.245216,-15.407537,-120.68211,-12.168755,-144.61942
629006169.5,-13.062481,-176.36084,-50.928566,68.506248,-16.12697,-113.99189,-15.138663,-130.03896
630006165,-12.698742,175.33176,-49.020191,-165.29933,-15.77948,-144.07095,-10.489532,-154.97618
631006160.5,-12.73368,171.47847,-48.48085,-94.543518,-13.418228,-151.9357,-12.506274,-152.02649
632006156,-12.917236,164.75768,-53.471191,71.90554,-18.674244,-139.79234,-14.957865,-164.03255
633006151.5,-12.668783,159.70068,-57.654934,-103.0419,-14.30146,-175.51482,-11.058887,-172.6927
634006147,-12.604087,155.21597,-55.58202,1.1094333,-14.068825,-157.23268,-13.697686,-175.00731
635006142.5,-12.343556,148.32063,-74.393333,63.652195,-12.44494,143.49934,-11.759286,172.86864
636006138,-12.214475,143.36989,-57.411064,22.25592,-16.170298,149.46431,-14.806708,-174.89174
637006133.5,-12.307101,136.46513,-54.31768,93.469078,-14.560784,124.25613,-12.589941,167.33446
638006129,-12.46558,128.54694,-47.766056,-167.53493,-14.861588,159.13728,-11.242495,-173.88478
639006124.5,-12.324039,122.77048,-56.609978,-25.799597,-17.583538,132.75191,-12.885466,158.37526
640006120,-12.199026,118.87737,-53.382946,-111.98816,-18.021217,105.30543,-11.999685,143.47641
641006115.5,-12.020678,113.65369,-45.299534,77.841103,-20.437527,118.54274,-11.815704,141.59767
642006111,-12.369745,107.02602,-61.273167,85.334969,-18.654722,125.00359,-11.036914,136.55374
643006106.5,-11.988758,101.32235,-59.088684,-143.63693,-14.207522,95.798592,-12.026476,144.59213
644006102,-11.867065,94.177704,-53.216564,-101.07596,-16.073217,109.09128,-11.949313,124.45148
645006097.5,-12.083817,89.452759,-51.042137,-103.98399,-15.104947,95.903244,-14.955233,119.26177
646006093,-12.134847,85.010269,-51.205093,65.312782,-20.926311,70.73819,-11.290803,117.01385
647006088.5,-12.038735,78.110336,-55.780712,12.039723,-17.179995,55.384727,-12.045314,108.29538
648006084,-11.595516,72.826454,-53.511955,152.23842,-14.600313,92.044495,-12.817426,117.98415
649006079.5,-11.709501,68.154037,-48.485153,-48.771187,-13.660535,87.757881,-12.433558,81.041077
650006075,-11.950622,61.515015,-64.811478,62.20269,-16.966284,76.519798,-12.033527,72.33683
651006070.5,-11.832592,56.351925,-65.096634,144.52559,-15.727845,25.893156,-12.686266,82.497475
652006066,-11.731135,49.555595,-52.123066,-155.57944,-14.658208,22.084759,-12.715519,82.593384
653006061.5,-11.621112,44.523033,-60.953979,-179.40694,-14.331791,-9.0481377,-11.143026,71.622391
654006057,-11.753527,36.577301,-55.33942,-82.544281,-15.733549,18.228594,-10.489638,60.410751
655006052.5,-11.825727,31.57642,-47.226208,131.65862,-27.901711,56.07346,-13.3873,72.519447
656006048,-11.889421,26.596289,-53.135117,-93.220306,-16.005985,8.8191328,-13.959714,54.417427
657006043.5,-12.102146,19.781101,-63.060162,84.496292,-15.319761,-13.793056,-12.38119,59.924107
658006039,-12.088649,15.286995,-55.46125,-139.62764,-14.991355,-28.715628,-10.572314,55.470421
659006034.5,-11.779072,10.708446,-64.178055,177.97311,-18.404118,-9.5364065,-13.664861,51.275589
660006030,-11.970954,3.2821248,-53.12867,122.12296,-14.293975,-53.311623,-13.324394,39.05616
661006025.5,-12.075116,-2.0565352,-50.014702,111.22621,-16.677488,-37.376534,-11.647219,34.214977
662006021,-11.986565,-8.2791023,-48.230984,5.7480626,-13.330041,-87.999809,-12.304832,15.661598
663006016.5,-12.162014,-14.615106,-51.121857,-154.20375,-17.017073,-83.663681,-11.611525,21.197269
664006012,-11.819795,-21.105192,-59.923241,-69.757591,-13.820602,-76.153961,-9.5311193,23.785744
665006007.5,-12.357623,-25.61949,-51.838657,-20.382202,-14.966206,-76.160065,-12.757112,2.3921278
666006003,-12.579701,-32.033066,-64.707283,22.335947,-17.916647,-100.66026,-12.973989,5.7550235
667005998.5,-12.522296,-38.517845,-53.736111,40.379536,-13.527693,-114.09042,-11.486217,-2.4533634
668005994,-12.648418,-44.047615,-54.952171,-179.3261,-17.393766,-122.03192,-14.80495,8.3741856
669005989.5,-12.557511,-50.050713,-45.268932,86.281616,-15.367715,-127.42995,-11.17406,3.5768387
670005985,-12.84682,-54.990204,-51.23053,-131.62299,-15.71128,-102.53606,-12.081515,-0.31842172
671005980.5,-12.984044,-59.9058,-61.841675,44.295506,-18.170515,-139.47548,-13.592826,-8.4142952
672005976,-13.032916,-68.655823,-54.412201,-76.718834,-14.450259,-129.96117,-13.573675,-24.803047
673005971.5,-13.176668,-74.354912,-49.934708,21.713087,-15.71662,-144.11292,-12.698244,-31.821371
674005967,-13.594205,-78.21859,-48.572014,-99.90612,-16.603243,164.25035,-14.155861,-22.757631
675005962.5,-13.68487,-85.515015,-58.628056,82.382065,-17.724579,151.80547,-10.059882,-27.450912
676005958,-13.665841,-93.348091,-58.125515,30.417171,-19.589169,156.49315,-14.084622,-28.230721
677005953.5,-13.949836,-98.824493,-56.38652,157.00896,-20.350784,165.01811,-15.188192,-63.159073
678005949,-14.269718,-102.08255,-48.19672,16.36298,-17.830202,139.07288,-15.365283,-85.809464
679005944.5,-14.082387,-107.89994,-63.470058,3.4410827,-13.544893,123.54657,-10.048278,-74.402977
680005940,-14.618093,-114.56618,-48.836117,-169.71687,-15.17468,111.36619,-13.238326,-68.763725
681005935.5,-15.096831,-120.58253,-52.853016,-67.054512,-17.477551,121.04289,-12.929633,-88.099747
682005931,-15.045373,-124.72445,-64.035011,92.575874,-20.729252,112.44821,-14.818256,-69.130463
683005926.5,-15.094606,-133.15067,-59.870106,-74.151421,-17.047272,117.0481,-14.442093,-83.360756
684005922,-15.633132,-136.83684,-55.479099,177.95441,-15.638587,74.321991,-13.362074,-117.35306
685005917.5,-15.962336,-141.74037,-49.402607,-46.45462,-17.186253,95.90609,-14.354545,-107.74892
686005913,-16.335712,-147.62038,-68.258369,108.52472,-17.978533,48.406284,-12.742564,-109.5672
687005908.5,-16.151329,-151.90269,-61.833012,70.996826,-18.906445,48.376064,-10.781104,-108.17526
688005904,-16.64797,-159.11649,-50.753452,-64.689232,-20.060087,58.537891,-12.288574,-111.42606
689005899.5,-16.942051,-161.5135,-70.639694,175.91655,-17.770687,58.627277,-14.295442,-117.72692
690005895,-17.258389,-165.37,-53.141537,-134.94275,-17.186134,33.534645,-14.311688,-125.70457
691005890.5,-17.694759,-172.04512,-54.2649,-89.836731,-23.954897,-78.064476,-10.874913,-137.43304
692005886,-17.736481,-175.69312,-71.569321,158.28258,-18.946888,20.988722,-12.514462,-131.83809
693005881.5,-17.78644,-176.6539,-48.63633,-175.72029,-19.296236,0.50515413,-11.072992,-157.99602
694005877,-19.10181,174.7379,-60.185085,-153.74127,-19.811834,-10.200783,-11.781475,-148.67943
695005872.5,-19.384731,170.45915,-53.598736,177.19753,-24.337791,15.978222,-13.181405,-158.65482
696005868,-19.839579,168.69479,-50.887814,-174.92189,-32.198994,-41.079815,-11.063317,-169.62566
697005863.5,-20.438042,169.22319,-47.172291,149.46281,-17.732538,-66.140396,-11.431641,-173.03755
698005859,-19.932772,167.7058,-51.305965,-120.55032,-27.526472,-24.494448,-12.509089,-176.62738
699005854.5,-20.179907,167.55719,-57.171864,77.311424,-23.914368,-119.78851,-13.046351,176.52171
700005850,-20.361689,163.66888,-46.324879,-64.104645,-18.528032,-74.126953,-11.636115,-179.64862
701005845.5,-21.060713,163.30132,-50.781029,-69.677437,-26.266319,-126.8727,-13.36269,155.6407
702005841,-20.863064,166.33603,-53.3302,-142.53194,-23.350706,-106.617,-13.217058,173.47641
703005836.5,-20.706345,159.31035,-51.718971,-69.697723,-28.463863,-125.85315,-11.973581,145.39032
704005832,-20.970572,163.2424,-56.453629,51.088303,-24.991896,-152.91122,-11.211195,152.19412
705005827.5,-19.412378,160.09535,-55.773296,-172.40131,-30.319534,141.69208,-11.501477,154.34277
706005823,-19.849085,155.39049,-46.180832,-142.1866,-28.453856,134.51752,-12.893732,138.38431
707005818.5,-19.61488,157.9386,-56.197701,113.92295,-28.023317,174.32465,-13.355406,142.90964
708005814,-19.274841,157.08054,-60.219978,98.622177,-22.880283,146.92667,-11.342015,122.32507
709005809.5,-17.727074,154.12119,-59.008064,-137.48318,-25.459463,113.6347,-12.386562,130.70779
710005805,-18.638046,147.34833,-71.031372,-55.710354,-33.823318,90.556076,-13.043212,111.84663
711005800.5,-17.046227,143.4446,-49.982967,177.45917,-25.2925,-173.44955,-11.482839,116.75417
712005796,-16.754173,142.9597,-54.411549,18.732218,-27.329477,76.447586,-14.357148,103.61846
713005791.5,-16.503725,135.606,-51.731464,-78.433998,-37.632835,165.07039,-12.033994,101.30737
714005787,-15.676329,131.96672,-56.906815,52.473103,-30.825283,18.962923,-13.696853,95.912659
715005782.5,-14.957637,128.52142,-61.822193,80.321861,-35.373409,-85.185905,-12.171137,90.564484
716005778,-15.086726,123.38102,-59.903118,72.852112,-30.462969,-38.026039,-12.785745,86.957268
717005773.5,-14.807151,116.60884,-70.159966,6.5403337,-40.997768,-18.523474,-11.419565,87.79554
718005769,-14.705616,113.05184,-55.452972,-14.212257,-36.143944,-176.23331,-11.721642,78.380226
719005764.5,-13.986915,106.57101,-50.808922,-101.10465,-34.43396,66.265953,-11.20958,83.342667
720005760,-13.493004,103.38823,-54.653168,103.5583,-30.889362,-68.30986,-11.878121,67.975998
721005755.5,-13.269214,95.763824,-56.025085,103.51086,-39.681957,-41.647057,-11.933535,65.763664
722005751,-12.748132,92.681946,-49.355839,-96.095886,-51.121922,118.34938,-11.796762,56.540195
723005746.5,-12.59096,83.913391,-50.31076,-157.72708,-29.246819,-86.933769,-12.688845,58.152245
724005742,-12.761108,78.987999,-58.335785,-24.306444,-32.33276,-115.67617,-11.747226,44.258976
725005737.5,-12.139715,73.914787,-50.716846,36.433083,-26.73942,-130.47865,-12.148872,37.134556
726005733,-11.62233,68.656303,-62.073753,145.65651,-42.805534,-99.035576,-11.646725,38.426781
727005728.5,-11.796016,64.023849,-55.123692,-171.9576,-23.052183,169.29401,-12.228611,30.491106
728005724,-11.49068,57.576466,-54.959393,167.2585,-27.943361,167.66565,-11.825171,22.212227
729005719.5,-11.136723,51.187935,-55.323914,-105.96582,-27.268394,-172.44405,-11.891853,24.288767
730005715,-10.838506,45.419846,-56.860039,-41.571545,-35.099228,-150.99927,-12.656445,16.209124
731005710.5,-10.978724,39.718624,-54.172771,-119.25673,-31.462875,-115.73745,-11.295464,11.042109
732005706,-10.396253,33.14016,-54.212296,95.14817,-38.363232,141.20325,-11.802895,4.2657886
733005701.5,-10.261027,26.333443,-61.469753,-37.734882,-40.633408,-99.227829,-12.183179,3.4386816
734005697,-10.326712,22.466103,-56.74791,49.404938,-34.349327,146.48962,-12.155457,-6.9574394
735005692.5,-10.111419,15.887259,-63.283421,75.315712,-29.252426,138.98111,-12.041547,-11.452686
736005688,-9.9730778,11.081874,-51.073112,148.18698,-29.663799,111.51933,-12.050933,-15.964481
737005683.5,-9.4571314,3.9244978,-50.34935,99.791023,-34.28587,-152.42468,-11.831035,-25.702505
738005679,-9.4090738,-0.78286344,-61.036167,-39.97757,-44.565651,38.591141,-11.45078,-22.715797
739005674.5,-9.4348192,-8.3906469,-48.905983,17.024717,-41.467442,69.483696,-12.679897,-32.495739
740005670,-9.1866856,-14.100928,-49.08477,-87.49263,-31.12921,105.74852,-12.671354,-32.601532
741005665.5,-9.2131615,-19.664385,-54.081318,-152.87932,-36.903339,169.23306,-11.483406,-41.049938
742005661,-8.9444351,-26.06665,-48.831341,-151.28491,-33.004738,77.153191,-12.094433,-49.279297
743005656.5,-9.0047026,-32.15324,-51.425449,123.22223,-35.022156,60.999409,-11.443046,-52.078598
744005652,-8.7422285,-37.777256,-55.922287,-145.25363,-33.314632,95.038918,-11.235061,-59.607853
745005647.5,-8.8101654,-44.308758,-50.469891,121.99676,-35.573097,78.028625,-11.022114,-64.432556
746005643,-8.5108271,-49.08984,-50.131283,16.217184,-52.436951,73.391693,-11.031513,-73.772499
747005638.5,-8.4930534,-56.999302,-52.102283,-164.40308,-44.17836,101.66637,-11.49017,-82.520233
748005634,-8.571228,-62.717468,-59.592167,126.43327,-47.928581,153.78107,-10.991521,-82.829132
749005629.5,-8.3699522,-70.107872,-55.128368,49.736374,-37.834915,-21.732651,-11.293859,-90.772835
750005625,-8.2331018,-74.96228,-61.448315,160.30995,-38.741959,133.92867,-11.498855,-90.527939
751005620.5,-8.0594587,-80.478279,-56.532497,73.457268,-31.279924,22.069475,-10.852061,-102.3822
752005616,-8.0340576,-86.372208,-69.952728,103.15489,-40.428806,-176.65869,-11.041094,-105.5621
753005611.5,-8.1153116,-92.672295,-59.368832,-65.986694,-44.200592,51.635075,-10.444841,-111.23178
754005607,-7.9660254,-98.84581,-54.214619,-14.616108,-45.111198,-60.093426,-10.401407,-115.64436
755005602.5,-7.8001537,-104.65954,-54.22998,-176.71439,-41.248871,41.725529,-10.643158,-126.41854
756005598,-7.7625027,-110.69012,-48.439793,34.524506,-34.582787,-65.884163,-10.495645,-132.57921
757005593.5,-7.5514741,-117.2792,-51.248211,129.97295,-37.590855,-47.389362,-10.093051,-139.01604
758005589,-7.6590261,-123.12039,-50.506409,-42.542637,-37.132275,-127.85256,-9.913743,-142.1924
759005584.5,-7.5524435,-129.27541,-49.13789,0.35854784,-38.482418,168.36317,-10.199336,-144.68735
760005580,-7.5259056,-135.60265,-57.300735,-86.49218,-38.535904,-170.38586,-9.5535593,-152.46001
761005575.5,-7.2160187,-140.84827,-57.172153,-148.30571,-40.618839,123.89285,-9.8130903,-158.90799
762005571,-7.2838001,-147.83076,-58.481289,-174.23294,-36.728703,-137.35556,-9.5561209,-166.33894
763005566.5,-7.3230095,-154.23888,-50.22691,-23.725845,-33.894062,-97.918152,-9.5068951,-168.80692
764005562,-7.1357822,-160.54372,-56.195805,101.60336,-31.199228,-116.85847,-9.2102728,-173.98837
765005557.5,-6.9838943,-164.50612,-55.240604,3.5026367,-46.918869,-160.52675,-9.9784136,176.93076
766005553,-7.1734986,-171.97026,-53.747574,-104.78934,-42.333534,-37.509995,-9.6533918,172.63655
767005548.5,-7.033989,-177.03845,-65.859093,-60.205967,-40.368519,155.55734,-9.2365561,166.11035
768005544,-6.8909717,176.96242,-54.256481,-31.930674,-36.335144,169.85556,-9.8856602,163.07895
769005539.5,-6.8889828,171.5513,-61.467491,110.38811,-39.966022,112.2878,-8.8437557,155.06879
770005535,-6.7767091,164.92281,-49.417416,-177.70079,-47.472912,-74.618904,-9.0412807,149.65054
771005530.5,-6.8535748,158.04532,-49.149925,89.007278,-48.932732,-76.995201,-9.1308622,144.84749
772005526,-6.7183385,153.56386,-61.353519,-136.97417,-46.786266,160.40038,-8.8448992,140.0183
773005521.5,-6.7349486,147.97006,-52.092789,-164.73903,-37.574051,64.53215,-8.3187466,132.83644
774005517,-6.6636229,141.6451,-56.076454,40.648483,-35.437977,-137.71155,-8.9900103,126.06287
775005512.5,-6.6540089,135.55534,-62.427593,35.035168,-39.7962,45.493065,-7.9706364,120.45014
776005508,-6.5046396,131.05435,-54.423672,-173.78419,-43.091415,-84.179115,-8.7417202,115.74355
777005503.5,-6.4461589,123.99796,-60.299866,-25.445417,-36.462261,92.943703,-8.1831484,110.04401
